municipio_id,municipio_nome,uf_sigla,ano,populacao
1200013,Acrelândia,AC,2001,8237
1200013,Acrelândia,AC,2002,8454
1200013,Acrelândia,AC,2003,8695
1200013,Acrelândia,AC,2004,10668
1200013,Acrelândia,AC,2005,11451
1200013,Acrelândia,AC,2006,11786
1200013,Acrelândia,AC,2008,11987
1200013,Acrelândia,AC,2009,12241
1200013,Acrelândia,AC,2011,12779
1200013,Acrelândia,AC,2012,13011
1200013,Acrelândia,AC,2013,13353
1200013,Acrelândia,AC,2014,13613
1200013,Acrelândia,AC,2015,13869
1200013,Acrelândia,AC,2016,14120
1200013,Acrelândia,AC,2017,14366
1200013,Acrelândia,AC,2018,15020
1200013,Acrelândia,AC,2019,15256
1200013,Acrelândia,AC,2020,15490
1200013,Acrelândia,AC,2021,15721
1200013,Acrelândia,AC,2024,14657
1200013,Acrelândia,AC,2025,14712
1200054,Assis Brasil,AC,2001,3564
1200054,Assis Brasil,AC,2002,3611
1200054,Assis Brasil,AC,2003,3667
1200054,Assis Brasil,AC,2004,4852
1200054,Assis Brasil,AC,2005,5063
1200054,Assis Brasil,AC,2006,5153
1200054,Assis Brasil,AC,2008,5559
1200054,Assis Brasil,AC,2009,5662
1200054,Assis Brasil,AC,2011,6192
1200054,Assis Brasil,AC,2012,6308
1200054,Assis Brasil,AC,2013,6480
1200054,Assis Brasil,AC,2014,6610
1200054,Assis Brasil,AC,2015,6738
1200054,Assis Brasil,AC,2016,6863
1200054,Assis Brasil,AC,2017,6986
1200054,Assis Brasil,AC,2018,7300
1200054,Assis Brasil,AC,2019,7417
1200054,Assis Brasil,AC,2020,7534
1200054,Assis Brasil,AC,2021,7649
1200054,Assis Brasil,AC,2024,8573
1200054,Assis Brasil,AC,2025,8648
1200104,Brasiléia,AC,2001,17384
1200104,Brasiléia,AC,2002,17649
1200104,Brasiléia,AC,2003,17944
1200104,Brasiléia,AC,2004,16940
1200104,Brasiléia,AC,2005,17721
1200104,Brasiléia,AC,2006,18056
1200104,Brasiléia,AC,2008,19829
1200104,Brasiléia,AC,2009,20238
1200104,Brasiléia,AC,2011,21837
1200104,Brasiléia,AC,2012,22261
1200104,Brasiléia,AC,2013,22899
1200104,Brasiléia,AC,2014,23378
1200104,Brasiléia,AC,2015,23849
1200104,Brasiléia,AC,2016,24311
1200104,Brasiléia,AC,2017,24765
1200104,Brasiléia,AC,2018,25848
1200104,Brasiléia,AC,2019,26278
1200104,Brasiléia,AC,2020,26702
1200104,Brasiléia,AC,2021,27123
1200104,Brasiléia,AC,2024,27841
1200104,Brasiléia,AC,2025,28028
1200138,Bujari,AC,2001,6154
1200138,Bujari,AC,2002,6382
1200138,Bujari,AC,2003,6641
1200138,Bujari,AC,2004,7654
1200138,Bujari,AC,2005,8423
1200138,Bujari,AC,2006,8751
1200138,Bujari,AC,2008,6745
1200138,Bujari,AC,2009,6772
1200138,Bujari,AC,2011,8629
1200138,Bujari,AC,2012,8782
1200138,Bujari,AC,2013,9003
1200138,Bujari,AC,2014,9173
1200138,Bujari,AC,2015,9339
1200138,Bujari,AC,2016,9503
1200138,Bujari,AC,2017,9664
1200138,Bujari,AC,2018,10111
1200138,Bujari,AC,2019,10266
1200138,Bujari,AC,2020,10420
1200138,Bujari,AC,2021,10572
1200138,Bujari,AC,2024,13766
1200138,Bujari,AC,2025,13928
1200179,Capixaba,AC,2001,5561
1200179,Capixaba,AC,2002,5814
1200179,Capixaba,AC,2003,6096
1200179,Capixaba,AC,2004,6287
1200179,Capixaba,AC,2005,7067
1200179,Capixaba,AC,2006,7403
1200179,Capixaba,AC,2008,8897
1200179,Capixaba,AC,2009,9287
1200179,Capixaba,AC,2011,9088
1200179,Capixaba,AC,2012,9368
1200179,Capixaba,AC,2013,9836
1200179,Capixaba,AC,2014,10170
1200179,Capixaba,AC,2015,10498
1200179,Capixaba,AC,2016,10820
1200179,Capixaba,AC,2017,11136
1200179,Capixaba,AC,2018,11456
1200179,Capixaba,AC,2019,11733
1200179,Capixaba,AC,2020,12008
1200179,Capixaba,AC,2021,12280
1200179,Capixaba,AC,2024,10922
1200179,Capixaba,AC,2025,10981
1200203,Cruzeiro do Sul,AC,2001,69772
1200203,Cruzeiro do Sul,AC,2002,71571
1200203,Cruzeiro do Sul,AC,2003,73488
1200203,Cruzeiro do Sul,AC,2004,78785
1200203,Cruzeiro do Sul,AC,2005,84335
1200203,Cruzeiro do Sul,AC,2006,86725
1200203,Cruzeiro do Sul,AC,2008,76392
1200203,Cruzeiro do Sul,AC,2009,77004
1200203,Cruzeiro do Sul,AC,2011,79174
1200203,Cruzeiro do Sul,AC,2012,79819
1200203,Cruzeiro do Sul,AC,2013,80377
1200203,Cruzeiro do Sul,AC,2014,80953
1200203,Cruzeiro do Sul,AC,2015,81519
1200203,Cruzeiro do Sul,AC,2016,82075
1200203,Cruzeiro do Sul,AC,2017,82622
1200203,Cruzeiro do Sul,AC,2018,87673
1200203,Cruzeiro do Sul,AC,2019,88376
1200203,Cruzeiro do Sul,AC,2020,89072
1200203,Cruzeiro do Sul,AC,2021,89760
1200203,Cruzeiro do Sul,AC,2024,98382
1200203,Cruzeiro do Sul,AC,2025,98916
1200252,Epitaciolândia,AC,2001,11460
1200252,Epitaciolândia,AC,2002,11785
1200252,Epitaciolândia,AC,2003,12137
1200252,Epitaciolândia,AC,2004,12820
1200252,Epitaciolândia,AC,2005,13782
1200252,Epitaciolândia,AC,2006,14193
1200252,Epitaciolândia,AC,2008,13960
1200252,Epitaciolândia,AC,2009,14224
1200252,Epitaciolândia,AC,2011,15394
1200252,Epitaciolândia,AC,2012,15679
1200252,Epitaciolândia,AC,2013,16099
1200252,Epitaciolândia,AC,2014,16417
1200252,Epitaciolândia,AC,2015,16731
1200252,Epitaciolândia,AC,2016,17038
1200252,Epitaciolândia,AC,2017,17340
1200252,Epitaciolândia,AC,2018,18122
1200252,Epitaciolândia,AC,2019,18411
1200252,Epitaciolândia,AC,2020,18696
1200252,Epitaciolândia,AC,2021,18979
1200252,Epitaciolândia,AC,2024,19739
1200252,Epitaciolândia,AC,2025,19874
1200302,Feijó,AC,2001,27834
1200302,Feijó,AC,2002,28606
1200302,Feijó,AC,2003,29480
1200302,Feijó,AC,2004,35713
1200302,Feijó,AC,2005,38241
1200302,Feijó,AC,2006,39365
1200302,Feijó,AC,2008,32210
1200302,Feijó,AC,2009,32261
1200302,Feijó,AC,2011,32487
1200302,Feijó,AC,2012,32560
1200302,Feijó,AC,2013,32411
1200302,Feijó,AC,2014,32398
1200302,Feijó,AC,2015,32385
1200302,Feijó,AC,2016,32372
1200302,Feijó,AC,2017,32360
1200302,Feijó,AC,2018,34675
1200302,Feijó,AC,2019,34780
1200302,Feijó,AC,2020,34884
1200302,Feijó,AC,2021,34986
1200302,Feijó,AC,2024,37644
1200302,Feijó,AC,2025,37764
1200328,Jordão,AC,2001,4490
1200328,Jordão,AC,2002,4505
1200328,Jordão,AC,2003,4529
1200328,Jordão,AC,2004,4564
1200328,Jordão,AC,2005,4633
1200328,Jordão,AC,2006,4662
1200328,Jordão,AC,2008,6333
1200328,Jordão,AC,2009,6520
1200328,Jordão,AC,2011,6740
1200328,Jordão,AC,2012,6898
1200328,Jordão,AC,2013,7147
1200328,Jordão,AC,2014,7330
1200328,Jordão,AC,2015,7509
1200328,Jordão,AC,2016,7685
1200328,Jordão,AC,2017,7858
1200328,Jordão,AC,2018,8159
1200328,Jordão,AC,2019,8317
1200328,Jordão,AC,2020,8473
1200328,Jordão,AC,2021,8628
1200328,Jordão,AC,2024,9787
1200328,Jordão,AC,2025,9884
1200344,Manoel Urbano,AC,2001,6581
1200344,Manoel Urbano,AC,2002,6737
1200344,Manoel Urbano,AC,2003,6905
1200344,Manoel Urbano,AC,2004,7152
1200344,Manoel Urbano,AC,2005,7636
1200344,Manoel Urbano,AC,2006,7843
1200344,Manoel Urbano,AC,2008,7405
1200344,Manoel Urbano,AC,2009,7505
1200344,Manoel Urbano,AC,2011,8105
1200344,Manoel Urbano,AC,2012,8224
1200344,Manoel Urbano,AC,2013,8386
1200344,Manoel Urbano,AC,2014,8514
1200344,Manoel Urbano,AC,2015,8641
1200344,Manoel Urbano,AC,2016,8765
1200344,Manoel Urbano,AC,2017,8886
1200344,Manoel Urbano,AC,2018,9336
1200344,Manoel Urbano,AC,2019,9459
1200344,Manoel Urbano,AC,2020,9581
1200344,Manoel Urbano,AC,2021,9701
1200344,Manoel Urbano,AC,2024,12776
1200344,Manoel Urbano,AC,2025,12923
1200351,Marechal Thaumaturgo,AC,2001,8321
1200351,Marechal Thaumaturgo,AC,2002,8341
1200351,Marechal Thaumaturgo,AC,2003,8362
1200351,Marechal Thaumaturgo,AC,2004,8394
1200351,Marechal Thaumaturgo,AC,2005,8455
1200351,Marechal Thaumaturgo,AC,2006,8482
1200351,Marechal Thaumaturgo,AC,2008,13729
1200351,Marechal Thaumaturgo,AC,2009,14275
1200351,Marechal Thaumaturgo,AC,2011,14683
1200351,Marechal Thaumaturgo,AC,2012,15123
1200351,Marechal Thaumaturgo,AC,2013,15857
1200351,Marechal Thaumaturgo,AC,2014,16380
1200351,Marechal Thaumaturgo,AC,2015,16895
1200351,Marechal Thaumaturgo,AC,2016,17401
1200351,Marechal Thaumaturgo,AC,2017,17897
1200351,Marechal Thaumaturgo,AC,2018,18430
1200351,Marechal Thaumaturgo,AC,2019,18867
1200351,Marechal Thaumaturgo,AC,2020,19299
1200351,Marechal Thaumaturgo,AC,2021,19727
1200351,Marechal Thaumaturgo,AC,2024,17951
1200351,Marechal Thaumaturgo,AC,2025,18057
1200336,Mâncio Lima,AC,2001,11471
1200336,Mâncio Lima,AC,2002,11779
1200336,Mâncio Lima,AC,2003,12097
1200336,Mâncio Lima,AC,2004,11883
1200336,Mâncio Lima,AC,2005,12747
1200336,Mâncio Lima,AC,2006,13116
1200336,Mâncio Lima,AC,2008,14387
1200336,Mâncio Lima,AC,2009,14774
1200336,Mâncio Lima,AC,2011,15554
1200336,Mâncio Lima,AC,2012,15890
1200336,Mâncio Lima,AC,2013,16410
1200336,Mâncio Lima,AC,2014,16795
1200336,Mâncio Lima,AC,2015,17173
1200336,Mâncio Lima,AC,2016,17545
1200336,Mâncio Lima,AC,2017,17910
1200336,Mâncio Lima,AC,2018,18638
1200336,Mâncio Lima,AC,2019,18977
1200336,Mâncio Lima,AC,2020,19311
1200336,Mâncio Lima,AC,2021,19643
1200336,Mâncio Lima,AC,2024,20329
1200336,Mâncio Lima,AC,2025,20479
1200385,Plácido de Castro,AC,2001,15502
1200385,Plácido de Castro,AC,2002,15759
1200385,Plácido de Castro,AC,2003,16031
1200385,Plácido de Castro,AC,2004,15931
1200385,Plácido de Castro,AC,2005,16691
1200385,Plácido de Castro,AC,2006,17014
1200385,Plácido de Castro,AC,2008,17921
1200385,Plácido de Castro,AC,2009,18235
1200385,Plácido de Castro,AC,2011,17401
1200385,Plácido de Castro,AC,2012,17587
1200385,Plácido de Castro,AC,2013,17795
1200385,Plácido de Castro,AC,2014,17979
1200385,Plácido de Castro,AC,2015,18159
1200385,Plácido de Castro,AC,2016,18336
1200385,Plácido de Castro,AC,2017,18510
1200385,Plácido de Castro,AC,2018,19565
1200385,Plácido de Castro,AC,2019,19761
1200385,Plácido de Castro,AC,2020,19955
1200385,Plácido de Castro,AC,2021,20147
1200385,Plácido de Castro,AC,2024,17127
1200385,Plácido de Castro,AC,2025,17107
1200807,Porto Acre,AC,2001,11679
1200807,Porto Acre,AC,2002,11895
1200807,Porto Acre,AC,2003,12116
1200807,Porto Acre,AC,2004,11497
1200807,Porto Acre,AC,2005,12085
1200807,Porto Acre,AC,2006,12335
1200807,Porto Acre,AC,2008,14309
1200807,Porto Acre,AC,2009,14682
1200807,Porto Acre,AC,2011,15213
1200807,Porto Acre,AC,2012,15534
1200807,Porto Acre,AC,2013,16029
1200807,Porto Acre,AC,2014,16396
1200807,Porto Acre,AC,2015,16757
1200807,Porto Acre,AC,2016,17111
1200807,Porto Acre,AC,2017,17459
1200807,Porto Acre,AC,2018,18180
1200807,Porto Acre,AC,2019,18504
1200807,Porto Acre,AC,2020,18824
1200807,Porto Acre,AC,2021,19141
1200807,Porto Acre,AC,2024,17455
1200807,Porto Acre,AC,2025,17523
1200393,Porto Walter,AC,2001,5368
1200393,Porto Walter,AC,2002,5283
1200393,Porto Walter,AC,2003,5189
1200393,Porto Walter,AC,2004,5220
1200393,Porto Walter,AC,2005,4962
1200393,Porto Walter,AC,2006,4851
1200393,Porto Walter,AC,2008,8562
1200393,Porto Walter,AC,2009,8855
1200393,Porto Walter,AC,2011,9448
1200393,Porto Walter,AC,2012,9711
1200393,Porto Walter,AC,2013,10143
1200393,Porto Walter,AC,2014,10453
1200393,Porto Walter,AC,2015,10759
1200393,Porto Walter,AC,2016,11059
1200393,Porto Walter,AC,2017,11353
1200393,Porto Walter,AC,2018,11720
1200393,Porto Walter,AC,2019,11982
1200393,Porto Walter,AC,2020,12241
1200393,Porto Walter,AC,2021,12497
1200393,Porto Walter,AC,2024,11275
1200393,Porto Walter,AC,2025,11333
1200401,Rio Branco,AC,2001,261430
1200401,Rio Branco,AC,2002,267740
1200401,Rio Branco,AC,2003,274555
1200401,Rio Branco,AC,2004,286082
1200401,Rio Branco,AC,2005,305731
1200401,Rio Branco,AC,2006,314127
1200401,Rio Branco,AC,2008,301399
1200401,Rio Branco,AC,2009,305954
1200401,Rio Branco,AC,2011,342299
1200401,Rio Branco,AC,2012,348354
1200401,Rio Branco,AC,2013,357194
1200401,Rio Branco,AC,2014,363928
1200401,Rio Branco,AC,2015,370550
1200401,Rio Branco,AC,2016,377057
1200401,Rio Branco,AC,2017,383443
1200401,Rio Branco,AC,2018,401155
1200401,Rio Branco,AC,2019,407319
1200401,Rio Branco,AC,2020,413418
1200401,Rio Branco,AC,2021,419452
1200401,Rio Branco,AC,2024,387852
1200401,Rio Branco,AC,2025,389001
1200427,Rodrigues Alves,AC,2001,8276
1200427,Rodrigues Alves,AC,2002,8398
1200427,Rodrigues Alves,AC,2003,8540
1200427,Rodrigues Alves,AC,2004,9347
1200427,Rodrigues Alves,AC,2005,9796
1200427,Rodrigues Alves,AC,2006,9989
1200427,Rodrigues Alves,AC,2008,13020
1200427,Rodrigues Alves,AC,2009,13460
1200427,Rodrigues Alves,AC,2011,14832
1200427,Rodrigues Alves,AC,2012,15260
1200427,Rodrigues Alves,AC,2013,15968
1200427,Rodrigues Alves,AC,2014,16475
1200427,Rodrigues Alves,AC,2015,16974
1200427,Rodrigues Alves,AC,2016,17464
1200427,Rodrigues Alves,AC,2017,17945
1200427,Rodrigues Alves,AC,2018,18504
1200427,Rodrigues Alves,AC,2019,18930
1200427,Rodrigues Alves,AC,2020,19351
1200427,Rodrigues Alves,AC,2021,19767
1200427,Rodrigues Alves,AC,2024,15537
1200427,Rodrigues Alves,AC,2025,15560
1200435,Santa Rosa do Purus,AC,2001,2440
1200435,Santa Rosa do Purus,AC,2002,2576
1200435,Santa Rosa do Purus,AC,2003,2729
1200435,Santa Rosa do Purus,AC,2004,2954
1200435,Santa Rosa do Purus,AC,2005,3395
1200435,Santa Rosa do Purus,AC,2006,3583
1200435,Santa Rosa do Purus,AC,2008,4165
1200435,Santa Rosa do Purus,AC,2009,4358
1200435,Santa Rosa do Purus,AC,2011,4879
1200435,Santa Rosa do Purus,AC,2012,5061
1200435,Santa Rosa do Purus,AC,2013,5374
1200435,Santa Rosa do Purus,AC,2014,5593
1200435,Santa Rosa do Purus,AC,2015,5809
1200435,Santa Rosa do Purus,AC,2016,6021
1200435,Santa Rosa do Purus,AC,2017,6230
1200435,Santa Rosa do Purus,AC,2018,6362
1200435,Santa Rosa do Purus,AC,2019,6540
1200435,Santa Rosa do Purus,AC,2020,6717
1200435,Santa Rosa do Purus,AC,2021,6893
1200435,Santa Rosa do Purus,AC,2024,7143
1200435,Santa Rosa do Purus,AC,2025,7217
1200500,Sena Madureira,AC,2001,30052
1200500,Sena Madureira,AC,2002,30519
1200500,Sena Madureira,AC,2003,31029
1200500,Sena Madureira,AC,2004,31530
1200500,Sena Madureira,AC,2005,32989
1200500,Sena Madureira,AC,2006,33614
1200500,Sena Madureira,AC,2008,35544
1200500,Sena Madureira,AC,2009,36166
1200500,Sena Madureira,AC,2011,38709
1200500,Sena Madureira,AC,2012,39366
1200500,Sena Madureira,AC,2013,40311
1200500,Sena Madureira,AC,2014,41036
1200500,Sena Madureira,AC,2015,41750
1200500,Sena Madureira,AC,2016,42451
1200500,Sena Madureira,AC,2017,43139
1200500,Sena Madureira,AC,2018,45177
1200500,Sena Madureira,AC,2019,45848
1200500,Sena Madureira,AC,2020,46511
1200500,Sena Madureira,AC,2021,47168
1200500,Sena Madureira,AC,2024,43916
1200500,Sena Madureira,AC,2025,44049
1200450,Senador Guiomard,AC,2001,20330
1200450,Senador Guiomard,AC,2002,20726
1200450,Senador Guiomard,AC,2003,21174
1200450,Senador Guiomard,AC,2004,19343
1200450,Senador Guiomard,AC,2005,20505
1200450,Senador Guiomard,AC,2006,21000
1200450,Senador Guiomard,AC,2008,19506
1200450,Senador Guiomard,AC,2009,19697
1200450,Senador Guiomard,AC,2011,20387
1200450,Senador Guiomard,AC,2012,20588
1200450,Senador Guiomard,AC,2013,20799
1200450,Senador Guiomard,AC,2014,20992
1200450,Senador Guiomard,AC,2015,21182
1200450,Senador Guiomard,AC,2016,21369
1200450,Senador Guiomard,AC,2017,21552
1200450,Senador Guiomard,AC,2018,22810
1200450,Senador Guiomard,AC,2019,23024
1200450,Senador Guiomard,AC,2020,23236
1200450,Senador Guiomard,AC,2021,23446
1200450,Senador Guiomard,AC,2024,22352
1200450,Senador Guiomard,AC,2025,22402
1200609,Tarauacá,AC,2001,26338
1200609,Tarauacá,AC,2002,26582
1200609,Tarauacá,AC,2003,26834
1200609,Tarauacá,AC,2004,29490
1200609,Tarauacá,AC,2005,30335
1200609,Tarauacá,AC,2006,30711
1200609,Tarauacá,AC,2008,33368
1200609,Tarauacá,AC,2009,33883
1200609,Tarauacá,AC,2011,36186
1200609,Tarauacá,AC,2012,36763
1200609,Tarauacá,AC,2013,37571
1200609,Tarauacá,AC,2014,38201
1200609,Tarauacá,AC,2015,38819
1200609,Tarauacá,AC,2016,39427
1200609,Tarauacá,AC,2017,40024
1200609,Tarauacá,AC,2018,41976
1200609,Tarauacá,AC,2019,42567
1200609,Tarauacá,AC,2020,43151
1200609,Tarauacá,AC,2021,43730
1200609,Tarauacá,AC,2024,46517
1200609,Tarauacá,AC,2025,46816
1200708,Xapuri,AC,2001,12111
1200708,Xapuri,AC,2002,12230
1200708,Xapuri,AC,2003,12357
1200708,Xapuri,AC,2004,13222
1200708,Xapuri,AC,2005,13693
1200708,Xapuri,AC,2006,13893
1200708,Xapuri,AC,2008,14848
1200708,Xapuri,AC,2009,15079
1200708,Xapuri,AC,2011,16370
1200708,Xapuri,AC,2012,16639
1200708,Xapuri,AC,2013,17021
1200708,Xapuri,AC,2014,17317
1200708,Xapuri,AC,2015,17608
1200708,Xapuri,AC,2016,17894
1200708,Xapuri,AC,2017,18174
1200708,Xapuri,AC,2018,19048
1200708,Xapuri,AC,2019,19323
1200708,Xapuri,AC,2020,19596
1200708,Xapuri,AC,2021,19866
1200708,Xapuri,AC,2024,19090
1200708,Xapuri,AC,2025,19170
2700201,Anadia,AL,2001,18023
2700201,Anadia,AL,2002,18167
2700201,Anadia,AL,2003,18315
2700201,Anadia,AL,2004,18625
2700201,Anadia,AL,2005,18796
2700201,Anadia,AL,2006,18967
2700201,Anadia,AL,2008,17765
2700201,Anadia,AL,2009,17740
2700201,Anadia,AL,2011,17392
2700201,Anadia,AL,2012,17360
2700201,Anadia,AL,2013,17989
2700201,Anadia,AL,2014,17972
2700201,Anadia,AL,2015,17847
2700201,Anadia,AL,2016,17832
2700201,Anadia,AL,2017,17818
2700201,Anadia,AL,2018,17564
2700201,Anadia,AL,2019,17545
2700201,Anadia,AL,2020,17526
2700201,Anadia,AL,2021,17507
2700201,Anadia,AL,2024,14193
2700201,Anadia,AL,2025,14167
2700300,Arapiraca,AL,2001,188988
2700300,Arapiraca,AL,2002,190999
2700300,Arapiraca,AL,2003,193103
2700300,Arapiraca,AL,2004,197520
2700300,Arapiraca,AL,2005,199964
2700300,Arapiraca,AL,2006,202390
2700300,Arapiraca,AL,2008,208447
2700300,Arapiraca,AL,2009,210521
2700300,Arapiraca,AL,2011,216108
2700300,Arapiraca,AL,2012,218140
2700300,Arapiraca,AL,2013,227640
2700300,Arapiraca,AL,2014,229329
2700300,Arapiraca,AL,2015,231053
2700300,Arapiraca,AL,2016,232671
2700300,Arapiraca,AL,2017,234185
2700300,Arapiraca,AL,2018,230417
2700300,Arapiraca,AL,2019,231747
2700300,Arapiraca,AL,2020,233047
2700300,Arapiraca,AL,2021,234309
2700300,Arapiraca,AL,2024,243661
2700300,Arapiraca,AL,2025,243906
2700409,Atalaia,AL,2001,40725
2700409,Atalaia,AL,2002,40970
2700409,Atalaia,AL,2003,41165
2700409,Atalaia,AL,2004,41572
2700409,Atalaia,AL,2005,41798
2700409,Atalaia,AL,2006,42022
2700409,Atalaia,AL,2008,51903
2700409,Atalaia,AL,2009,53023
2700409,Atalaia,AL,2011,44612
2700409,Atalaia,AL,2012,44892
2700409,Atalaia,AL,2013,46787
2700409,Atalaia,AL,2014,47052
2700409,Atalaia,AL,2015,47298
2700409,Atalaia,AL,2016,47528
2700409,Atalaia,AL,2017,47744
2700409,Atalaia,AL,2018,47000
2700409,Atalaia,AL,2019,47185
2700409,Atalaia,AL,2020,47365
2700409,Atalaia,AL,2021,47540
2700409,Atalaia,AL,2024,38530
2700409,Atalaia,AL,2025,38480
2700508,Barra de Santo Antônio,AL,2001,11745
2700508,Barra de Santo Antônio,AL,2002,12177
2700508,Barra de Santo Antônio,AL,2003,12561
2700508,Barra de Santo Antônio,AL,2004,13366
2700508,Barra de Santo Antônio,AL,2005,13812
2700508,Barra de Santo Antônio,AL,2006,14254
2700508,Barra de Santo Antônio,AL,2008,14159
2700508,Barra de Santo Antônio,AL,2009,14435
2700508,Barra de Santo Antônio,AL,2011,14451
2700508,Barra de Santo Antônio,AL,2012,14665
2700508,Barra de Santo Antônio,AL,2013,15377
2700508,Barra de Santo Antônio,AL,2014,15565
2700508,Barra de Santo Antônio,AL,2015,15742
2700508,Barra de Santo Antônio,AL,2016,15909
2700508,Barra de Santo Antônio,AL,2017,16064
2700508,Barra de Santo Antônio,AL,2018,15792
2700508,Barra de Santo Antônio,AL,2019,15932
2700508,Barra de Santo Antônio,AL,2020,16068
2700508,Barra de Santo Antônio,AL,2021,16201
2700508,Barra de Santo Antônio,AL,2024,16735
2700508,Barra de Santo Antônio,AL,2025,16756
2700607,Barra de São Miguel,AL,2001,6544
2700607,Barra de São Miguel,AL,2002,6680
2700607,Barra de São Miguel,AL,2003,6819
2700607,Barra de São Miguel,AL,2004,7112
2700607,Barra de São Miguel,AL,2005,7274
2700607,Barra de São Miguel,AL,2006,7435
2700607,Barra de São Miguel,AL,2008,7467
2700607,Barra de São Miguel,AL,2009,7572
2700607,Barra de São Miguel,AL,2011,7666
2700607,Barra de São Miguel,AL,2012,7755
2700607,Barra de São Miguel,AL,2013,8112
2700607,Barra de São Miguel,AL,2014,8191
2700607,Barra de São Miguel,AL,2015,8266
2700607,Barra de São Miguel,AL,2016,8336
2700607,Barra de São Miguel,AL,2017,8401
2700607,Barra de São Miguel,AL,2018,8264
2700607,Barra de São Miguel,AL,2019,8322
2700607,Barra de São Miguel,AL,2020,8378
2700607,Barra de São Miguel,AL,2021,8434
2700607,Barra de São Miguel,AL,2024,8118
2700607,Barra de São Miguel,AL,2025,8123
2700706,Batalha,AL,2001,15011
2700706,Batalha,AL,2002,15171
2700706,Batalha,AL,2003,15343
2700706,Batalha,AL,2004,15705
2700706,Batalha,AL,2005,15905
2700706,Batalha,AL,2006,16104
2700706,Batalha,AL,2008,16735
2700706,Batalha,AL,2009,16919
2700706,Batalha,AL,2011,17251
2700706,Batalha,AL,2012,17420
2700706,Batalha,AL,2013,18201
2700706,Batalha,AL,2014,18353
2700706,Batalha,AL,2015,18496
2700706,Batalha,AL,2016,18631
2700706,Batalha,AL,2017,18757
2700706,Batalha,AL,2018,18455
2700706,Batalha,AL,2019,18232
2700706,Batalha,AL,2020,18338
2700706,Batalha,AL,2021,18440
2700706,Batalha,AL,2024,17103
2700706,Batalha,AL,2025,17103
2700904,Belo Monte,AL,2001,6792
2700904,Belo Monte,AL,2002,6770
2700904,Belo Monte,AL,2003,6747
2700904,Belo Monte,AL,2004,6696
2700904,Belo Monte,AL,2005,6669
2700904,Belo Monte,AL,2006,6641
2700904,Belo Monte,AL,2008,7452
2700904,Belo Monte,AL,2009,7510
2700904,Belo Monte,AL,2011,7043
2700904,Belo Monte,AL,2012,6499
2700904,Belo Monte,AL,2013,6751
2700904,Belo Monte,AL,2014,6763
2700904,Belo Monte,AL,2015,6775
2700904,Belo Monte,AL,2016,6786
2700904,Belo Monte,AL,2017,6797
2700904,Belo Monte,AL,2018,6696
2700904,Belo Monte,AL,2019,6704
2700904,Belo Monte,AL,2020,6710
2700904,Belo Monte,AL,2021,6717
2700904,Belo Monte,AL,2024,5898
2700904,Belo Monte,AL,2025,5895
2700805,Belém,AL,2001,5918
2700805,Belém,AL,2002,5919
2700805,Belém,AL,2003,5919
2700805,Belém,AL,2004,5919
2700805,Belém,AL,2005,5919
2700805,Belém,AL,2006,5919
2700805,Belém,AL,2008,5165
2700805,Belém,AL,2009,5083
2700805,Belém,AL,2011,4446
2700805,Belém,AL,2012,4635
2700805,Belém,AL,2013,4737
2700805,Belém,AL,2014,4659
2700805,Belém,AL,2015,4585
2700805,Belém,AL,2016,4517
2700805,Belém,AL,2017,4453
2700805,Belém,AL,2018,4406
2700805,Belém,AL,2019,4344
2700805,Belém,AL,2020,4284
2700805,Belém,AL,2021,4226
2700805,Belém,AL,2024,4820
2700805,Belém,AL,2025,4819
2701001,Boca da Mata,AL,2001,24461
2701001,Boca da Mata,AL,2002,24656
2701001,Boca da Mata,AL,2003,24855
2701001,Boca da Mata,AL,2004,25273
2701001,Boca da Mata,AL,2005,25504
2701001,Boca da Mata,AL,2006,25734
2701001,Boca da Mata,AL,2008,25882
2701001,Boca da Mata,AL,2009,26030
2701001,Boca da Mata,AL,2011,25895
2701001,Boca da Mata,AL,2012,26010
2701001,Boca da Mata,AL,2013,27074
2701001,Boca da Mata,AL,2014,27185
2701001,Boca da Mata,AL,2015,27399
2701001,Boca da Mata,AL,2016,27498
2701001,Boca da Mata,AL,2017,27590
2701001,Boca da Mata,AL,2018,27168
2701001,Boca da Mata,AL,2019,27281
2701001,Boca da Mata,AL,2020,27356
2701001,Boca da Mata,AL,2021,27429
2701001,Boca da Mata,AL,2024,21517
2701001,Boca da Mata,AL,2025,21479
2701100,Branquinha,AL,2001,11700
2701100,Branquinha,AL,2002,11960
2701100,Branquinha,AL,2003,12255
2701100,Branquinha,AL,2004,12874
2701100,Branquinha,AL,2005,13217
2701100,Branquinha,AL,2006,13557
2701100,Branquinha,AL,2008,12142
2701100,Branquinha,AL,2009,12215
2701100,Branquinha,AL,2011,10527
2701100,Branquinha,AL,2012,10471
2701100,Branquinha,AL,2013,10823
2701100,Branquinha,AL,2014,10783
2701100,Branquinha,AL,2015,10745
2701100,Branquinha,AL,2016,10709
2701100,Branquinha,AL,2017,10675
2701100,Branquinha,AL,2018,10529
2701100,Branquinha,AL,2019,10494
2701100,Branquinha,AL,2020,10460
2701100,Branquinha,AL,2021,10426
2701100,Branquinha,AL,2024,9786
2701100,Branquinha,AL,2025,9779
2701209,Cacimbinhas,AL,2001,9325
2701209,Cacimbinhas,AL,2002,9161
